3	491	3	141.90625	-3.1875	6.78125	
3	687	3	141.5	-2.765625	7.125	
3	888	3	136.125	-2.578125	10.46875	
3	1089	3	130.65625	-2.90625	18.359375	
3	1103	3	123.0625	-1.984375	15.75	
3	1117	3	112.359375	-1.703125	16.796875	
3	1130	3	97.640625	-1.34375	17.734375	
3	1143	3	79.703125	-0.640625	18.5	
3	1156	3	61.78125	-1.171875	17.359375	
3	1170	3	46.828125	0.078125	12.71875	
3	1183	3	34.96875	0.640625	11.0	
3	1197	3	25.34375	2.65625	12.640625	
3	1210	3	17.96875	4.515625	12.5	
3	1224	3	11.6875	-0.59375	20.3125	
3	1237	3	6.09375	-1.515625	32.984375	
3	1252	3	1.65625	-1.9375	42.59375	
3	1265	3	1.46875	-0.5625	31.953125	
3	1279	3	1.34375	-0.484375	29.234375	
3	1292	3	1.28125	1.09375	21.296875	
3	1306	3	1.234375	2.65625	19.59375	
3	1320	3	1.203125	5.90625	17.9375	
3	1333	3	1.140625	8.5	17.859375	
3	1346	3	1.015625	9.15625	21.96875	
3	1359	3	0.84375	8.390625	26.078125	
3	1373	3	0.796875	5.578125	19.25	
3	1387	3	0.8125	3.390625	18.0625	
3	1398	3	0.84375	0.921875	17.859375	
3	1412	3	0.859375	0.140625	18.59375	
3	1426	3	0.828125	6.28125	17.390625	
3	1439	3	0.796875	8.0	15.8125	
3	1453	3	0.71875	10.5	18.421875	
3	1467	3	0.703125	9.734375	14.734375	
3	1480	3	0.703125	9.8125	13.578125	
3	1495	3	0.71875	7.40625	13.4375	
3	1508	3	0.75	5.34375	13.390625	
3	1523	3	0.78125	4.484375	13.125	
3	1536	3	0.84375	3.25	8.953125	
3	1549	3	0.9375	4.84375	6.21875	
3	1563	3	1.0	6.03125	9.078125	
3	1577	3	1.03125	7.359375	12.234375	
3	1590	3	1.078125	7.796875	12.609375	
3	1604	3	1.09375	9.4375	13.9375	
3	1617	3	1.09375	9.71875	13.984375	
3	1631	3	1.140625	7.75	12.234375	
3	1645	3	1.234375	3.640625	12.375	
3	1659	3	1.296875	4.25	13.609375	
3	1669	3	1.375	5.765625	11.921875	
3	1682	3	1.453125	6.5625	11.546875	
3	1692	3	1.53125	5.203125	11.78125	
3	1708	3	1.640625	2.15625	11.65625	
3	1717	3	1.8125	2.15625	7.125	
3	1728	3	2.0	-1.703125	4.671875	
3	1742	3	2.203125	-1.8125	2.328125	
3	1756	3	2.359375	-4.515625	4.109375	
3	1768	3	2.515625	-6.28125	1.515625	
3	1784	3	2.59375	-5.046875	7.890625	
3	1795	3	2.59375	-0.671875	10.4375	
3	1807	3	2.578125	7.203125	8.390625	
3	1821	3	2.5	8.0	10.0625	
3	1834	3	2.421875	8.59375	8.25	
3	1844	3	2.359375	6.921875	4.703125	
3	1857	3	2.296875	7.125	2.859375	
3	1868	3	2.203125	5.546875	3.328125	
3	1880	3	2.03125	2.296875	7.828125	
3	1894	3	1.796875	-0.84375	12.171875	
3	1906	3	1.515625	-2.09375	14.078125	
3	1917	3	1.15625	-3.4375	19.390625	
3	1929	3	357.57813	-0.25	23.109375	
3	1945	3	357.42188	-2.625	15.8125	
3	1955	3	357.39063	-6.0	5.015625	
3	1972	3	357.39063	-8.0	-0.890625	
3	1983	3	3.375	-8.0	-54.859375	
3	1995	3	3.328125	-1.34375	-24.828125	
3	2008	3	358.90625	-2.796875	8.109375	
3	2023	3	355.01563	5.1875	15.8125	
3	2033	3	354.89063	14.484375	5.609375	
3	2045	3	355.03125	15.453125	-3.546875	
3	2058	3	355.25	13.015625	-6.171875	
3	2072	3	355.59375	7.328125	-13.03125	
3	2087	3	355.92188	6.078125	-13.953125	
3	2098	3	356.1875	2.828125	-12.953125	
3	2109	3	356.23438	-0.078125	-3.4375	
3	2132	3	356.07813	2.234375	4.90625	
3	2133	3	356.20313	10.203125	-7.0625	
3	2144	3	359.96875	14.046875	-18.328125	
3	2156	3	359.875	10.03125	-8.984375	
3	2168	3	359.5	0.171875	2.1875	
3	2183	3	359.21875	1.125	-1.65625	
3	2196	3	359.0625	2.734375	-7.578125	
3	2209	3	358.9375	3.21875	-10.609375	
3	2223	3	354.8125	-0.453125	11.578125	
3	2241	3	354.67188	1.765625	1.28125	
3	2254	3	354.6875	2.625	-9.46875	
3	2269	3	354.70313	5.046875	-11.296875	
3	2280	3	354.46875	7.375	1.375	
3	2296	3	354.17188	11.921875	2.546875	
3	2307	3	353.79688	14.828125	6.046875	
3	2319	3	353.5625	13.71875	-0.953125	
3	2332	3	353.25	-5.515625	27.796875	
3	2347	3	353.35938	1.703125	-25.578125	
3	2357	3	353.28125	3.15625	-13.09375	
3	2369	3	353.14063	5.75	-10.015625	
3	2380	3	353.01563	6.984375	-11.609375	
3	2393	3	352.875	7.6875	-11.234375	
3	2404	3	352.71875	7.796875	-10.34375	
3	2416	3	352.59375	8.453125	-11.140625	
3	2428	3	352.42188	7.046875	-9.40625	
3	2441	3	352.25	4.703125	-7.90625	
3	2453	3	352.07813	3.015625	-6.765625	
3	2465	3	351.9375	4.953125	-8.765625	
3	2479	3	351.8125	6.734375	-10.40625	
3	2492	3	351.75	11.65625	-13.40625	
3	2505	3	351.5625	8.3125	-5.078125	
3	2517	3	351.65625	8.078125	-23.421875	
3	2529	3	351.53125	6.53125	-9.46875	
3	2541	3	351.21875	6.53125	13.15625	
3	2552	3	350.9375	5.296875	5.15625	
3	2563	3	350.73438	4.5625	0.703125	
3	2577	3	350.5625	4.53125	-0.734375	
3	2587	3	350.40625	5.46875	-0.8125	
3	2598	3	350.25	5.578125	-1.265625	
3	2610	3	350.10938	4.03125	-1.265625	
3	2621	3	349.96875	3.78125	-0.734375	
3	2634	3	349.82813	4.5625	0.671875	
3	2645	3	349.70313	4.65625	0.078125	
3	2657	3	349.59375	3.84375	0.171875	
3	2669	3	349.48438	3.390625	0.75	
3	2680	3	349.39063	4.59375	-0.25	
3	2693	3	349.20313	3.4375	8.53125	
3	2704	3	349.10938	1.9375	2.40625	
3	2716	3	349.03125	1.59375	0.953125	
3	2727	3	349.0	0.328125	-0.703125	
3	2739	3	348.98438	0.78125	-1.3125	
3	2752	3	29.46875	-169.96875	16.59375	
3	2763	3	82.484375	-165.20313	7.578125	
3	2774	3	36.4375	0.421875	-10.21875	
3	2787	3	13.359375	0.359375	-9.25	
3	2801	3	1.53125	-0.8125	-6.953125	
3	2814	3	355.34375	-1.671875	-3.5	
3	2824	3	354.95313	-2.296875	-2.71875	
3	2836	3	354.59375	-1.53125	-2.265625	
3	2850	3	354.23438	-1.671875	-1.125	
3	2861	3	353.90625	-1.125	-1.59375	
3	2872	3	353.57813	-1.671875	-1.59375	
3	2883	3	353.29688	-1.671875	-0.5625	
3	2896	3	353.04688	-1.671875	-1.03125	
3	2908	3	352.79688	-1.8125	-1.265625	
3	2918	3	352.54688	-1.34375	-1.171875	
3	2931	3	352.3125	-1.265625	-0.875	
3	2942	3	352.09375	-1.203125	-0.640625	
