1	305	3	0.9670447	4.1269655	10.392325	
1	314	3	1.1849703	3.92266	10.256122	
1	319	3	1.3075534	3.840938	10.119919	
1	325	3	1.334794	3.8273177	9.929234	
1	330	3	1.3484144	3.840938	9.79303	
1	335	3	1.2803127	3.840938	9.629586	
1	341	3	1.1849703	3.881799	9.561484	
1	347	3	1.0351465	3.881799	9.479762	
1	352	3	0.7218784	3.9771416	9.41166	
1	357	3	0.5720546	4.0861044	9.370799	
1	362	3	0.50395286	4.1542063	9.329938	
1	368	3	0.55843425	4.2086873	9.220976	
1	373	3	0.6401563	4.2086873	9.166494	
1	378	3	0.7763598	4.2495484	8.989429	
1	384	3	0.9125633	4.3176503	8.730643	
1	389	3	1.0079057	4.4538536	8.417375	
1	395	3	1.0487667	4.6036777	8.131348	
1	400	3	1.0079057	4.7943625	7.8317	
1	405	3	1.0079057	4.930566	7.668256	
1	467	3	0.980665	5.0259085	7.6954966	
1	472	3	0.9942854	5.1212506	7.8180795	
1	475	3	0.9670447	5.1212506	7.995144	
1	481	3	0.88532263	5.09401	8.117727	
1	492	3	0.8580819	5.09401	8.240311	
1	497	3	0.84446156	5.039529	8.308413	
1	517	3	0.7763598	5.053149	8.335652	
1	531	3	0.7354988	5.09401	8.308413	
1	535	3	0.7354988	5.1484914	8.21307	
1	539	3	0.7218784	5.1893525	8.240311	
1	548	3	0.667397	5.243834	8.22669	
1	554	3	0.6810174	5.407278	7.8998017	
1	557	3	0.7899802	5.4208984	7.84532	
1	560	3	0.8580819	5.4890003	7.8589406	
1	564	3	0.9670447	5.529861	7.8317	
1	568	3	0.9942854	5.5162406	7.8317	
1	572	3	1.0215261	5.47538	7.7227373	
1	585	3	1.1032481	5.4617596	7.572913	
1	589	3	1.1849703	5.448139	7.477571	
1	594	3	1.2258313	5.434519	7.4911914	
1	597	3	1.2122109	5.3800373	7.5865335	
1	601	3	1.1985906	5.298315	7.709117	
1	614	3	1.1168685	5.2165933	7.709117	
1	619	3	1.1577295	5.1893525	7.572913	
1	623	3	1.1985906	5.134871	7.409469	
1	636	3	1.2258313	5.09401	7.368608	
1	641	3	1.2258313	5.053149	7.3822284	
1	644	3	1.1441092	5.053149	7.409469	
1	648	3	1.0351465	5.066769	7.3549876	
1	665	3	0.89894295	5.1076303	7.286886	
1	668	3	0.81722087	5.1212506	7.273266	
1	681	3	0.5992953	5.243834	7.3141265	
1	691	3	0.44947147	5.325556	7.4503303	
1	701	3	0.35412905	5.4208984	7.572913	
1	711	3	0.27240697	5.4617596	7.668256	
1	721	3	0.14982383	5.4890003	7.749978	
1	731	3	0.095342435	5.5162406	7.804459	
1	741	3	0.095342435	5.4617596	7.8998017	
1	752	3	-0.29964766	5.5571017	8.158588	
1	762	3	-0.20430522	5.7205462	8.362893	
1	772	3	-0.313268	5.6660647	8.458236	
1	782	3	-0.3949901	5.6252036	8.417375	
1	792	3	-0.313268	5.611583	8.281172	
1	802	3	-0.24516626	5.5571017	8.090487	
1	812	3	-0.13620348	5.47538	8.090487	
1	825	3	0.05448139	5.3119354	8.21307	
1	835	3	0.29964766	5.175732	8.294792	
1	845	3	0.38136974	5.066769	8.512717	
1	855	3	0.40861043	5.09401	8.512717	
