7	932	1361623251633	651.0	0.0	12.923688	77.5887542	0.0	0.0
7	947	1361623251633	651.0	0.0	12.923688	77.5887542	0.0	0.0
3	8763	1361623255370	24.0	848.644297496668	12.923757887096674	77.58816115505373	0.0	0.0
3	8786	1361623255370	24.0	848.644297496668	12.923757887096674	77.58816115505373	0.0	0.0
3	9631	1361623256370	24.0	853.54219464579	12.923757887096674	77.58816115505373	0.0	0.0
3	9656	1361623256370	24.0	853.54219464579	12.923757887096674	77.58816115505373	0.0	0.0
3	10619	1361623257361	6.0	857.8138816868872	12.923757887096674	77.58816115505373	0.0	0.0
3	10660	1361623257361	6.0	857.8138816868872	12.923757887096674	77.58816115505373	0.0	0.0
3	11612	1361623258000	6.0	856.3914123105421	12.923679807710096	77.58819621756908	0.0	3.401262
3	11701	1361623258000	6.0	856.3914123105421	12.923679807710096	77.58819621756908	0.0	3.401262
3	12654	1361623259000	8.0	852.4896831415767	12.92363110171875	77.58818453933931	0.0	4.565034
3	12684	1361623259000	8.0	852.4896831415767	12.92363110171875	77.58818453933931	0.0	4.565034
3	13231	1361623260000	8.0	848.994261514372	12.923581705147452	77.58817042618912	0.0	4.569482
3	13253	1361623260000	8.0	848.994261514372	12.923581705147452	77.58817042618912	0.0	4.569482
3	14254	1361623261000	8.0	844.1373719079545	12.923526983749966	77.58816277070072	181.06209	4.7250714
3	14334	1361623261000	8.0	844.1373719079545	12.923526983749966	77.58816277070072	181.06209	4.7250714
3	15299	1361623262000	6.0	839.1864285082147	12.92347333249863	77.58815329756642	181.12624	5.1257963
3	15316	1361623262000	6.0	839.1864285082147	12.92347333249863	77.58815329756642	181.12624	5.1257963
3	16247	1361623263000	6.0	837.7929691747196	12.923422244625113	77.58814646784747	181.26305	4.670983
3	16311	1361623263000	6.0	837.7929691747196	12.923422244625113	77.58814646784747	181.26305	4.670983
3	17232	1361623264000	6.0	831.575729925529	12.92339563576374	77.58814086384523	180.29654	3.6178257
3	17243	1361623264000	6.0	831.575729925529	12.92339563576374	77.58814086384523	180.29654	3.6178257
3	18259	1361623265000	6.0	833.6994002056513	12.923366986376214	77.58813873365938	177.98526	3.2034667
3	18289	1361623265000	6.0	833.6994002056513	12.923366986376214	77.58813873365938	177.98526	3.2034667
3	19256	1361623266000	6.0	832.3036504994918	12.923351305191707	77.5881418217412	165.41167	3.0431473
3	19301	1361623266000	6.0	832.3036504994918	12.923351305191707	77.5881418217412	165.41167	3.0431473
3	20312	1361623267000	6.0	834.4893578919678	12.923331328773312	77.5881532241105	144.0802	2.2909532
3	20766	1361623267000	6.0	834.4893578919678	12.923331328773312	77.5881532241105	144.0802	2.2909532
3	21185	1361623268000	8.0	832.9964799543015	12.923323449029603	77.5881651056704	129.45119	2.3269265
3	21203	1361623268000	8.0	832.9964799543015	12.923323449029603	77.5881651056704	129.45119	2.3269265
3	22228	1361623269000	8.0	834.7564875581473	12.92331986584687	77.5881811584976	114.50945	2.4802175
3	22279	1361623269000	8.0	834.7564875581473	12.92331986584687	77.5881811584976	114.50945	2.4802175
3	23263	1361623270000	6.0	833.3570350442135	12.923313458442982	77.58821197696346	100.025475	2.6188524
3	23277	1361623270000	6.0	833.3570350442135	12.923313458442982	77.58821197696346	100.025475	2.6188524
3	24261	1361623271000	6.0	834.6589105571734	12.923309361569002	77.58825156854468	98.88254	2.886636
3	24309	1361623271000	6.0	834.6589105571734	12.923309361569002	77.58825156854468	98.88254	2.886636
3	25255	1361623272000	6.0	834.550228539381	12.92331021696231	77.58828602632299	99.60271	2.2882652
3	25278	1361623272000	6.0	834.550228539381	12.92331021696231	77.58828602632299	99.60271	2.2882652
3	26260	1361623273000	6.0	835.8209286874861	12.923306599722853	77.5883304481379	100.38447	3.0053916
3	26313	1361623273000	6.0	835.8209286874861	12.923306599722853	77.5883304481379	100.38447	3.0053916
3	27257	1361623274000	6.0	837.9396766658341	12.923305199946524	77.58837457457739	99.06713	3.5730093
3	27281	1361623274000	6.0	837.9396766658341	12.923305199946524	77.58837457457739	99.06713	3.5730093
3	28263	1361623275000	6.0	838.262804348647	12.923300793437274	77.58844153540937	98.19157	4.2561784
3	28285	1361623275000	6.0	838.262804348647	12.923300793437274	77.58844153540937	98.19157	4.2561784
3	29260	1361623276000	8.0	836.9033689347104	12.923295093946106	77.58851857624863	97.01348	5.2103057
3	29283	1361623276000	8.0	836.9033689347104	12.923295093946106	77.58851857624863	97.01348	5.2103057
3	30263	1361623277000	8.0	836.608653409706	12.923285170815603	77.5886080118721	96.08514	5.335215
3	30289	1361623277000	8.0	836.608653409706	12.923285170815603	77.5886080118721	96.08514	5.335215
3	31263	1361623278000	8.0	837.3112965991786	12.923278651728165	77.58869554808328	95.30845	5.367592
3	31279	1361623278000	8.0	837.3112965991786	12.923278651728165	77.58869554808328	95.30845	5.367592
3	32255	1361623279000	8.0	837.1373121368116	12.923272211162057	77.58878862949251	94.9674	5.8754187
3	32288	1361623279000	8.0	837.1373121368116	12.923272211162057	77.58878862949251	94.9674	5.8754187
